DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;
01/08/2003;16.750;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
16/02/2005;13.642;15.991;Gerbillus_nigeriae;;;Agnam-Toulel;pelotes
16/02/2005;13.642;15.991;Gerbillus_nigeriae;;;Agnam-Toulel;pelotes
03/07/2005;15.667;16.000;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
25/04/2006;14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.750;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
16/02/2005;13.642;15.991;Gerbillus_nigeriae;;;Agnam-Toulel;pelotes
16/02/2005;13.642;15.991;Gerbillus_nigeriae;;;Agnam-Toulel;pelotes
03/07/2005;15.667;16.000;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
24/06/2006;15.100;15.359;Gerbillus_nigeriae;;;LinguËre;pelotes
14/07/2006;16.112;15.667;Gerbillus_nigeriae;;;NiomrÈ lo;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
01/07/2004;16.671;14.131;Gerbillus_nigeriae;;;Fumela;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
24/04/2006;15.424;15.322;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
24/04/2006;15.424;15.322;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
24/04/2006;15.424;15.322;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
14/10/2010;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
03/07/2005;15.667;16.000;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
24/04/2006;15.424;15.322;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
24/04/2006;15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/07/2004;16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
24/04/2006;15.424;15.322;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
22/07/2011;15.887;15.442;Gerbillus_nigeriae;;;ThiamÈne;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/07/2004;16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
24/04/2006;13.924;15.224;Gerbillus_nigeriae;;;RanÈrou;pelotes
25/04/2006;14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
25/04/2006;14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
25/04/2006;15.725;16.176;Gerbillus_nigeriae;;;DiaguÈli;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
16/02/2005;13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
16/02/2005;13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
03/07/2005;15.667;16.000;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
24/04/2006;15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
25/04/2006;14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
24/02/2010;-16.333;16.103;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/04/2011;16.375;16.098;Gerbillus_nigeriae;;;Makhana;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.334;15.333;Gerbillus_nigeriae;;;Ndatte Fall;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
24/04/2006;15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
24/04/2006;15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
26/04/2006;13.498;15.347;Gerbillus_nigeriae;;;Patouki;pelotes
28/04/2006;14.299;16.367;Gerbillus_nigeriae;;;HaÔrÈ Lao;pelotes
24/06/2006;15.100;15.359;Gerbillus_nigeriae;;;LinguËre;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
01/08/2003;16.750;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
25/04/2006;14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
14/10/2010;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/10/2004;15.099;16.500;Gerbillus_nigeriae;;;ThilÈ Boubacar;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
26/04/2006;13.498;15.347;Gerbillus_nigeriae;;;Patouki;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/2009;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/03/2014;-16.328;16.142;Gerbillus_nigeriae;;;Mbarigo;pelotes
26/03/2014;-16.265;16.212;Gerbillus_nigeriae;;;Savoigne;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/07/2004;16.671;14.131;Gerbillus_nigeriae;;;Fumela;pelotes
16/02/2005;13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
